date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
2019-10-20,Burkina Faso,Ghana,Africa,Africa,African Nations Championship qualification,Draw
2019-10-20,Côte d'Ivoire,Niger,Africa,Africa,African Nations Championship qualification,Win
2019-11-07,Egypt,Liberia,Africa,Africa,Friendly,Win
2019-11-07,Nicaragua,Cuba,North America,North America,Friendly,Draw
2019-11-09,Malaysia,Tajikistan,Asia,Asia,Friendly,Win
2019-11-09,Namibia,Zambia,Africa,Africa,Friendly,Lose
2019-11-09,Uzbekistan,Kyrgyz Republic,Asia,Asia,Friendly,Win
2019-11-10,Nicaragua,Cuba,North America,North America,Friendly,Lose
2019-11-10,Trinidad and Tobago,Anguilla,South America,North America,Friendly,Win
2019-11-13,Namibia,Chad,Africa,Africa,African Cup of Nations qualification,Win
2019-11-13,Malawi,South Sudan,Africa,Africa,African Cup of Nations qualification,Win
2019-11-13,Burkina Faso,Uganda,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-13,Sudan,São Tomé and Príncipe,Africa,Africa,African Cup of Nations qualification,Win
2019-11-13,Angola,Gambia,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-13,Central African Republic,Burundi,Africa,Africa,African Cup of Nations qualification,Win
2019-11-13,Cameroon,Cabo Verde,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-13,Guinea-Bissau,Eswatini,Africa,Africa,African Cup of Nations qualification,Win
2019-11-13,Senegal,Congo,Africa,Africa,African Cup of Nations qualification,Win
2019-11-13,Nigeria,Benin,Africa,Africa,African Cup of Nations qualification,Win
2019-11-13,Sierra Leone,Lesotho,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-14,Mali,Guinea,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-14,Ghana,South Africa,Africa,Africa,African Cup of Nations qualification,Win
2019-11-14,Congo DR,Gabon,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-14,Mozambique,Rwanda,Africa,Africa,African Cup of Nations qualification,Win
2019-11-14,Egypt,Kenya,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-14,Togo,Comoros,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-14,Algeria,Zambia,Africa,Africa,African Cup of Nations qualification,Win
2019-11-14,England,Montenegro,Europe,Europe,UEFA Euro qualification,Win
2019-11-14,Czech Republic,Kosovo,Europe,Europe,UEFA Euro qualification,Win
2019-11-14,Portugal,Lithuania,Europe,Europe,UEFA Euro qualification,Win
2019-11-14,Serbia,Luxembourg,Europe,Europe,UEFA Euro qualification,Win
2019-11-14,Turkey,Iceland,Europe,Europe,UEFA Euro qualification,Draw
2019-11-14,Albania,Andorra,Europe,Europe,UEFA Euro qualification,Draw
2019-11-14,France,Moldova,Europe,Europe,UEFA Euro qualification,Win
2019-11-14,Curaçao,Costa Rica,North America,North America,CONCACAF Nations League,Lose
2019-11-14,St. Kitts and Nevis,Grenada,North America,North America,CONCACAF Nations League,Draw
2019-11-14,Bahamas,British Virgin Islands,North America,North America,CONCACAF Nations League,Win
2019-11-14,Bulgaria,Paraguay,Europe,South America,Friendly,Lose
2019-11-14,Cambodia,Mongolia,Asia,Asia,Friendly,Draw
2019-11-14,Ecuador,Trinidad and Tobago,South America,South America,Friendly,Win
2019-11-14,Qatar,Singapore,Asia,Asia,Friendly,Win
2019-11-14,Republic of Ireland,New Zealand,Europe,Oceania,Friendly,Win
2019-11-14,Ukraine,Estonia,Europe,Europe,Friendly,Win
2019-11-14,Maldives,Philippines,Africa,Asia,FIFA World Cup qualification,Lose
2019-11-14,Syria,China PR,Asia,Asia,FIFA World Cup qualification,Win
2019-11-14,Jordan,Australia,Asia,Oceania,FIFA World Cup qualification,Lose
2019-11-14,Kuwait,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
2019-11-14,Iraq,IR Iran,Asia,Asia,FIFA World Cup qualification,Win
2019-11-14,Hong Kong,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
2019-11-14,Uzbekistan,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
2019-11-14,Yemen,Palestine,Asia,Asia,FIFA World Cup qualification,Win
2019-11-14,Afghanistan,India,Asia,Asia,FIFA World Cup qualification,Draw
2019-11-14,Oman,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
2019-11-14,Myanmar,Tajikistan,Asia,Asia,FIFA World Cup qualification,Win
2019-11-14,Kyrgyz Republic,Japan,Asia,Asia,FIFA World Cup qualification,Lose
2019-11-14,Vietnam,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2019-11-14,Malaysia,Thailand,Asia,Asia,FIFA World Cup qualification,Win
2019-11-14,Lebanon,Korea Republic,Asia,Asia,FIFA World Cup qualification,Draw
2019-11-14,Turkmenistan,Korea DPR,Asia,Asia,FIFA World Cup qualification,Win
2019-11-15,Morocco,Mauritania,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-15,Zimbabwe,Botswana,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-15,Tanzania,Equatorial Guinea,Africa,Africa,African Cup of Nations qualification,Win
2019-11-15,Tunisia,Libya,Africa,Africa,African Cup of Nations qualification,Win
2019-11-15,Denmark,Gibraltar,Europe,Europe,UEFA Euro qualification,Win
2019-11-15,Switzerland,Georgia,Europe,Europe,UEFA Euro qualification,Win
2019-11-15,Norway,Faroe Islands,Europe,Europe,UEFA Euro qualification,Win
2019-11-15,Spain,Malta,Europe,Europe,UEFA Euro qualification,Win
2019-11-15,Romania,Sweden,Europe,Europe,UEFA Euro qualification,Lose
2019-11-15,Finland,Liechtenstein,Europe,Europe,UEFA Euro qualification,Win
2019-11-15,Brazil,Argentina,South America,South America,Superclásico de las Américas,Lose
2019-11-15,Bosnia and Herzegovina,Italy,Europe,Europe,UEFA Euro qualification,Lose
2019-11-15,Armenia,Greece,Europe,Europe,UEFA Euro qualification,Lose
2019-11-15,USA,Canada,North America,North America,CONCACAF Nations League,Win
2019-11-15,Panama,Mexico,North America,North America,CONCACAF Nations League,Lose
2019-11-15,Antigua and Barbuda,Jamaica,North America,North America,CONCACAF Nations League,Lose
2019-11-15,Guyana,Aruba,South America,North America,CONCACAF Nations League,Win
2019-11-15,St. Vincent and the Grenadines,Nicaragua,North America,North America,CONCACAF Nations League,Win
2019-11-15,Suriname,Dominica,South America,North America,CONCACAF Nations League,Win
2019-11-15,Colombia,Peru,South America,South America,Friendly,Win
2019-11-15,Hungary,Uruguay,Europe,South America,Friendly,Lose
2019-11-16,Côte d'Ivoire,Niger,Africa,Africa,African Cup of Nations qualification,Win
2019-11-16,Madagascar,Ethiopia,Africa,Africa,African Cup of Nations qualification,Win
2019-11-16,Northern Ireland,Netherlands,Europe,Europe,UEFA Euro qualification,Draw
2019-11-16,Germany,Belarus,Europe,Europe,UEFA Euro qualification,Win
2019-11-16,Croatia,Slovakia,Europe,Europe,UEFA Euro qualification,Win
2019-11-16,Azerbaijan,Wales,Europe,Europe,UEFA Euro qualification,Lose
2019-11-16,Slovenia,Latvia,Europe,Europe,UEFA Euro qualification,Win
2019-11-16,Austria,North Macedonia,Europe,Europe,UEFA Euro qualification,Win
2019-11-16,Israel,Poland,Europe,Europe,UEFA Euro qualification,Lose
2019-11-16,Cyprus,Scotland,Europe,Europe,UEFA Euro qualification,Lose
2019-11-16,San Marino,Kazakhstan,Europe,Europe,UEFA Euro qualification,Lose
2019-11-16,Russia,Belgium,Europe,Europe,UEFA Euro qualification,Lose
2019-11-16,St. Lucia,Dominican Republic,North America,North America,CONCACAF Nations League,Win
2019-11-16,El Salvador,Montserrat,North America,North America,CONCACAF Nations League,Win
2019-11-16,Cayman Islands,US Virgin Islands,North America,North America,CONCACAF Nations League,Win
2019-11-16,Guatemala,Puerto Rico,North America,North America,CONCACAF Nations League,Win
2019-11-17,Chad,Mali,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-17,Guinea,Namibia,Africa,Africa,African Cup of Nations qualification,Win
2019-11-17,South Sudan,Burkina Faso,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-17,Uganda,Malawi,Africa,Africa,African Cup of Nations qualification,Win
2019-11-17,South Africa,Sudan,Africa,Africa,African Cup of Nations qualification,Win
2019-11-17,Gabon,Angola,Africa,Africa,African Cup of Nations qualification,Win
2019-11-17,Rwanda,Cameroon,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-17,Congo,Guinea-Bissau,Africa,Africa,African Cup of Nations qualification,Win
2019-11-17,Eswatini,Senegal,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-17,Benin,Sierra Leone,Africa,Africa,African Cup of Nations qualification,Win
2019-11-17,Lesotho,Nigeria,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-17,Kosovo,England,Europe,Europe,UEFA Euro qualification,Lose
2019-11-17,Bulgaria,Czech Republic,Europe,Europe,UEFA Euro qualification,Win
2019-11-17,Luxembourg,Portugal,Europe,Europe,UEFA Euro qualification,Lose
2019-11-17,Serbia,Ukraine,Europe,Europe,UEFA Euro qualification,Draw
2019-11-17,Albania,France,Europe,Europe,UEFA Euro qualification,Lose
2019-11-17,Andorra,Turkey,Europe,Europe,UEFA Euro qualification,Lose
2019-11-17,Moldova,Iceland,Europe,Europe,UEFA Euro qualification,Lose
2019-11-17,Honduras,Trinidad and Tobago,North America,South America,CONCACAF Nations League,Win
2019-11-17,Costa Rica,Haiti,North America,North America,CONCACAF Nations League,Draw
2019-11-17,Grenada,Belize,North America,North America,CONCACAF Nations League,Win
2019-11-17,Lithuania,New Zealand,Europe,Oceania,Friendly,Win
2019-11-18,São Tomé and Príncipe,Ghana,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-18,Gambia,Congo DR,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-18,Cabo Verde,Mozambique,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-18,Comoros,Egypt,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-18,Kenya,Togo,Africa,Africa,African Cup of Nations qualification,Draw
2019-11-18,Botswana,Algeria,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-18,Niger,Madagascar,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-18,Republic of Ireland,Denmark,Europe,Europe,UEFA Euro qualification,Draw
2019-11-18,Gibraltar,Switzerland,Europe,Europe,UEFA Euro qualification,Lose
2019-11-18,Malta,Norway,Europe,Europe,UEFA Euro qualification,Lose
2019-11-18,Spain,Romania,Europe,Europe,UEFA Euro qualification,Win
2019-11-18,Sweden,Faroe Islands,Europe,Europe,UEFA Euro qualification,Win
2019-11-18,Italy,Armenia,Europe,Europe,UEFA Euro qualification,Win
2019-11-18,Liechtenstein,Bosnia and Herzegovina,Europe,Europe,UEFA Euro qualification,Lose
2019-11-18,Greece,Finland,Europe,Europe,UEFA Euro qualification,Win
2019-11-18,Jamaica,Guyana,North America,South America,CONCACAF Nations League,Draw
2019-11-18,Aruba,Antigua and Barbuda,North America,North America,CONCACAF Nations League,Lose
2019-11-18,Nicaragua,Suriname,North America,South America,CONCACAF Nations League,Lose
2019-11-18,Dominica,St. Vincent and the Grenadines,North America,North America,CONCACAF Nations League,Win
2019-11-18,Argentina,Uruguay,South America,South America,Friendly,Draw
2019-11-19,Burundi,Morocco,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-19,Mauritania,Central African Republic,Africa,Africa,African Cup of Nations qualification,Win
2019-11-19,Zambia,Zimbabwe,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-19,Equatorial Guinea,Tunisia,Africa,Africa,African Cup of Nations qualification,Lose
2019-11-19,Libya,Tanzania,Africa,Africa,African Cup of Nations qualification,Win
2019-11-19,Ethiopia,Côte d'Ivoire,Africa,Africa,African Cup of Nations qualification,Win
2019-11-19,Germany,Northern Ireland,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,Netherlands,Estonia,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,Wales,Hungary,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,Slovakia,Azerbaijan,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,North Macedonia,Israel,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,Japan,Venezuela,Asia,South America,Kirin Challenge Cup,Lose
2019-11-19,Poland,Slovenia,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,Latvia,Austria,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,Scotland,Kazakhstan,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,Belgium,Cyprus,Europe,Europe,UEFA Euro qualification,Win
2019-11-19,San Marino,Russia,Europe,Europe,UEFA Euro qualification,Lose
2019-11-19,Cuba,USA,North America,North America,CONCACAF Nations League,Lose
2019-11-19,Mexico,Bermuda,North America,North America,CONCACAF Nations League,Win
2019-11-19,El Salvador,Dominican Republic,North America,North America,CONCACAF Nations League,Win
2019-11-19,St. Lucia,Montserrat,North America,North America,CONCACAF Nations League,Lose
2019-11-19,Barbados,Cayman Islands,North America,North America,CONCACAF Nations League,Win
2019-11-19,Puerto Rico,Anguilla,North America,North America,CONCACAF Nations League,Win
2019-11-19,Brazil,Korea Republic,South America,Asia,Friendly,Win
2019-11-19,Croatia,Georgia,Europe,Europe,Friendly,Win
2019-11-19,Ecuador,Colombia,South America,South America,Friendly,Lose
2019-11-19,Montenegro,Belarus,Europe,Europe,Friendly,Win
2019-11-19,Saudi Arabia,Paraguay,Asia,South America,Friendly,Draw
2019-11-19,Maldives,Guam,Africa,Asia,FIFA World Cup qualification,Win
2019-11-19,Syria,Philippines,Asia,Asia,FIFA World Cup qualification,Win
2019-11-19,Nepal,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
2019-11-19,Jordan,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
2019-11-19,Iraq,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
2019-11-19,Hong Kong,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
2019-11-19,Uzbekistan,Palestine,Asia,Asia,FIFA World Cup qualification,Win
2019-11-19,Yemen,Singapore,Asia,Asia,FIFA World Cup qualification,Lose
2019-11-19,Afghanistan,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
2019-11-19,Oman,India,Asia,Asia,FIFA World Cup qualification,Win
2019-11-19,Myanmar,Mongolia,Asia,Asia,FIFA World Cup qualification,Win
2019-11-19,Kyrgyz Republic,Tajikistan,Asia,Asia,FIFA World Cup qualification,Draw
2019-11-19,Vietnam,Thailand,Asia,Asia,FIFA World Cup qualification,Draw
2019-11-19,Malaysia,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
2019-11-19,Turkmenistan,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Win
2019-11-19,Lebanon,Korea DPR,Asia,Asia,FIFA World Cup qualification,Draw
2019-11-21,Guatemala,Antigua and Barbuda,North America,North America,Friendly,Win
2019-11-26,Qatar,Iraq,Asia,Asia,Gulf Cup,Lose
2019-11-26,United Arab Emirates,Yemen,Asia,Asia,Gulf Cup,Win
2019-11-27,Oman,Bahrain,Asia,Asia,Gulf Cup,Draw
2019-11-27,Saudi Arabia,Kuwait,Asia,Asia,Gulf Cup,Lose
2019-11-29,United Arab Emirates,Iraq,Asia,Asia,Gulf Cup,Lose
2019-11-29,Qatar,Yemen,Asia,Asia,Gulf Cup,Win
2019-11-30,Kuwait,Oman,Asia,Asia,Gulf Cup,Lose
2019-11-30,Bahrain,Saudi Arabia,Asia,Asia,Gulf Cup,Lose
2019-12-02,Qatar,United Arab Emirates,Asia,Asia,Gulf Cup,Win
2019-12-02,Yemen,Iraq,Asia,Asia,Gulf Cup,Draw
2019-12-02,Kuwait,Bahrain,Asia,Asia,Gulf Cup,Lose
2019-12-02,Oman,Saudi Arabia,Asia,Asia,Gulf Cup,Lose
2019-12-05,Iraq,Bahrain,Asia,Asia,Gulf Cup,Draw
2019-12-05,Qatar,Saudi Arabia,Asia,Asia,Gulf Cup,Lose
2019-12-08,Bahrain,Saudi Arabia,Asia,Asia,Gulf Cup,Win
2019-12-10,China PR,Japan,Asia,Asia,EAFF Championship,Lose
2019-12-11,Korea Republic,Hong Kong,Asia,Asia,EAFF Championship,Win
2019-12-14,Japan,Hong Kong,Asia,Asia,EAFF Championship,Win
2019-12-15,Korea Republic,China PR,Asia,Asia,EAFF Championship,Win
2019-12-18,Hong Kong,China PR,Asia,Asia,EAFF Championship,Lose
2019-12-18,Korea Republic,Japan,Asia,Asia,EAFF Championship,Win
2020-01-07,Barbados,Canada,North America,North America,Friendly,Lose
2020-01-09,Moldova,Sweden,Europe,Europe,Friendly,Lose
2020-01-10,Barbados,Canada,North America,North America,Friendly,Lose
2020-01-12,Kosovo,Sweden,Europe,Europe,Friendly,Lose
2020-01-15,Canada,Iceland,North America,Europe,Friendly,Lose
2020-01-19,El Salvador,Iceland,North America,Europe,Friendly,Lose
2020-02-01,USA,Costa Rica,North America,North America,Friendly,Win
2020-09-03,Germany,Spain,Europe,Europe,UEFA Nations League,Draw
2020-09-03,Ukraine,Switzerland,Europe,Europe,UEFA Nations League,Win
2020-09-03,Russia,Serbia,Europe,Europe,UEFA Nations League,Win
2020-09-03,Turkey,Hungary,Europe,Europe,UEFA Nations League,Lose
2020-09-03,Bulgaria,Republic of Ireland,Europe,Europe,UEFA Nations League,Draw
2020-09-03,Finland,Wales,Europe,Europe,UEFA Nations League,Lose
2020-09-03,Moldova,Kosovo,Europe,Europe,UEFA Nations League,Draw
2020-09-03,Slovenia,Greece,Europe,Europe,UEFA Nations League,Draw
2020-09-03,Latvia,Andorra,Europe,Europe,UEFA Nations League,Draw
2020-09-03,Faroe Islands,Malta,Europe,Europe,UEFA Nations League,Win
2020-09-04,Italy,Bosnia and Herzegovina,Europe,Europe,UEFA Nations League,Draw
2020-09-04,Netherlands,Poland,Europe,Europe,UEFA Nations League,Win
2020-09-04,Norway,Austria,Europe,Europe,UEFA Nations League,Lose
2020-09-04,Romania,Northern Ireland,Europe,Europe,UEFA Nations League,Draw
2020-09-04,Scotland,Israel,Europe,Europe,UEFA Nations League,Draw
2020-09-04,Slovakia,Czech Republic,Europe,Europe,UEFA Nations League,Lose
2020-09-04,Lithuania,Kazakhstan,Europe,Europe,UEFA Nations League,Lose
2020-09-04,Belarus,Albania,Europe,Europe,UEFA Nations League,Lose
2020-09-05,Iceland,England,Europe,Europe,UEFA Nations League,Lose
2020-09-05,Denmark,Belgium,Europe,Europe,UEFA Nations League,Lose
2020-09-05,Portugal,Croatia,Europe,Europe,UEFA Nations League,Win
2020-09-05,Sweden,France,Europe,Europe,UEFA Nations League,Lose
2020-09-05,Cyprus,Montenegro,Europe,Europe,UEFA Nations League,Lose
2020-09-05,Azerbaijan,Luxembourg,Europe,Europe,UEFA Nations League,Lose
2020-09-05,North Macedonia,Armenia,Europe,Europe,UEFA Nations League,Win
2020-09-05,Estonia,Georgia,Europe,Europe,UEFA Nations League,Lose
2020-09-05,Gibraltar,San Marino,Europe,Europe,UEFA Nations League,Win
2020-09-06,Spain,Ukraine,Europe,Europe,UEFA Nations League,Win
2020-09-06,Switzerland,Germany,Europe,Europe,UEFA Nations League,Draw
2020-09-06,Hungary,Russia,Europe,Europe,UEFA Nations League,Lose
2020-09-06,Serbia,Turkey,Europe,Europe,UEFA Nations League,Draw
2020-09-06,Wales,Bulgaria,Europe,Europe,UEFA Nations League,Win
2020-09-06,Republic of Ireland,Finland,Europe,Europe,UEFA Nations League,Lose
2020-09-06,Slovenia,Moldova,Europe,Europe,UEFA Nations League,Win
2020-09-06,Kosovo,Greece,Europe,Europe,UEFA Nations League,Lose
2020-09-06,Andorra,Faroe Islands,Europe,Europe,UEFA Nations League,Lose
2020-09-06,Malta,Latvia,Europe,Europe,UEFA Nations League,Draw
2020-09-07,Bosnia and Herzegovina,Poland,Europe,Europe,UEFA Nations League,Lose
2020-09-07,Netherlands,Italy,Europe,Europe,UEFA Nations League,Lose
2020-09-07,Northern Ireland,Norway,Europe,Europe,UEFA Nations League,Lose
2020-09-07,Austria,Romania,Europe,Europe,UEFA Nations League,Lose
2020-09-07,Czech Republic,Scotland,Europe,Europe,UEFA Nations League,Lose
2020-09-07,Israel,Slovakia,Europe,Europe,UEFA Nations League,Draw
2020-09-07,Kazakhstan,Belarus,Europe,Europe,UEFA Nations League,Lose
2020-09-07,Albania,Lithuania,Europe,Europe,UEFA Nations League,Lose
